current_time,tau,p_motor,rpm
4.665438,0.000000,0.000000,2269.000000
4.667717,-0.204209,-0.488000,2282.000000
4.670494,0.555755,1.331000,2287.000000
4.673403,0.303139,0.726000,2287.000000
4.679195,-0.458466,-1.098000,2287.000000
4.681511,-0.050763,-0.122000,2295.000000
4.683794,0.000000,0.000000,2310.000000
4.686023,0.907410,2.196000,2311.000000
4.688586,-0.101526,-0.244000,2295.000000
4.690711,0.449620,1.098000,2332.000000
4.692883,0.498722,1.220000,2336.000000
4.695045,0.149170,0.366000,2343.000000
4.700846,0.248616,0.610000,2343.000000
4.703173,0.148599,0.366000,2352.000000
4.705739,1.287856,3.172000,2352.000000
4.710452,0.147160,0.366000,2375.000000
4.713151,0.391601,0.976000,2380.000000
4.715598,0.332713,0.847000,2431.000000
4.722047,0.047474,0.122000,2454.000000
4.724496,0.000000,0.000000,2490.000000
4.726957,0.736258,1.936000,2511.000000
4.729175,0.512706,1.353000,2520.000000
4.731265,-0.092572,-0.244000,2517.000000
4.733395,0.364637,0.976000,2556.000000
4.735671,0.589536,1.586000,2569.000000
4.741972,0.179994,0.488000,2589.000000
4.744396,-0.089068,-0.244000,2616.000000
4.746855,0.263304,0.726000,2633.000000
4.749090,0.044029,0.122000,2646.000000
4.751114,0.000000,0.000000,2633.000000
4.753372,0.664457,1.830000,2630.000000
4.755444,0.131048,0.366000,2667.000000
4.761096,0.872997,2.440000,2669.000000
4.763171,-0.436662,-1.220000,2668.000000
4.765168,-0.130999,-0.366000,2668.000000
4.767460,0.129925,0.363000,2668.000000
4.769573,0.000000,0.000000,2685.000000
4.772764,0.394326,1.098000,2659.000000
4.775501,0.525966,1.464000,2658.000000
4.781651,0.302713,0.854000,2694.000000
4.784115,0.173108,0.488000,2692.000000
4.786240,0.821651,2.318000,2694.000000
4.788319,-0.171498,-0.484000,2695.000000
4.790577,0.085757,0.244000,2717.000000
4.792695,0.942984,2.684000,2718.000000
4.795005,-0.043005,-0.122000,2709.000000
4.801057,0.209779,0.605000,2754.000000
4.803333,0.462808,1.342000,2769.000000
4.805956,-0.042043,-0.122000,2771.000000
4.808316,-0.501801,-1.464000,2786.000000
4.810931,0.000000,0.000000,2805.000000
4.813550,0.788855,2.318000,2806.000000
4.815688,0.748938,2.196000,2800.000000
4.821444,0.205542,0.610000,2834.000000
4.823572,0.245957,0.732000,2842.000000
4.825538,0.000000,0.000000,2848.000000
4.827722,-0.326563,-0.976000,2854.000000
4.829951,0.040721,0.122000,2861.000000
4.832219,0.447769,1.342000,2862.000000
4.834737,-0.041196,-0.122000,2828.000000
4.837348,0.531410,1.586000,2850.000000
4.845635,0.652669,1.952000,2856.000000
4.847736,0.000000,0.000000,2829.000000
4.849921,-0.082421,-0.244000,2827.000000
4.851905,0.000000,0.000000,2836.000000
4.853910,0.739431,2.196000,2836.000000
4.855944,-0.123800,-0.363000,2800.000000
4.861591,0.496631,1.464000,2815.000000
4.864008,0.950526,2.806000,2819.000000
4.866145,0.745212,2.196000,2814.000000
4.868333,0.165720,0.488000,2812.000000
4.871381,-0.330383,-0.976000,2821.000000
4.874204,0.327827,0.976000,2843.000000
4.876992,0.738649,2.196000,2839.000000
4.882886,0.363862,1.089000,2858.000000
4.885008,0.321633,0.968000,2874.000000
4.887051,-0.649033,-1.952000,2872.000000
4.889136,-0.324291,-0.976000,2874.000000
4.891142,0.000000,0.000000,2874.000000
4.893231,0.000000,0.000000,2885.000000
4.895617,0.807635,2.440000,2885.000000
4.901968,-0.286748,-0.854000,2844.000000
4.904430,0.487964,1.464000,2865.000000
4.907409,0.404009,1.210000,2860.000000
4.909773,-0.163453,-0.488000,2851.000000
4.912201,-0.246043,-0.732000,2841.000000
4.914272,0.327711,0.976000,2844.000000
4.916395,0.245697,0.732000,2845.000000
4.922151,0.331323,0.976000,2813.000000
4.924227,0.370238,1.098000,2832.000000
4.926815,0.743099,2.196000,2822.000000
4.929662,0.744154,2.196000,2818.000000
4.931618,0.041386,0.122000,2815.000000
4.933678,-0.499106,-1.476000,2824.000000
4.936005,0.000000,0.000000,2846.000000
4.937966,0.532157,1.586000,2846.000000
4.943394,-0.123894,-0.366000,2821.000000
4.945573,0.894289,2.684000,2866.000000
4.947729,0.243727,0.732000,2868.000000
4.949951,-0.406353,-1.220000,2867.000000
4.952001,0.161097,0.484000,2869.000000
4.954571,0.000000,0.000000,2870.000000
4.957071,-0.080652,-0.244000,2889.000000
4.964908,0.441141,1.342000,2905.000000
4.967146,-0.200519,-0.610000,2905.000000
4.969311,-0.281307,-0.854000,2899.000000
4.972011,-0.120936,-0.366000,2890.000000
4.974037,-0.322495,-0.976000,2890.000000
4.976168,0.322830,0.976000,2887.000000
4.982504,0.040354,0.122000,2887.000000
4.985318,0.202004,0.605000,2860.000000
4.987623,0.897420,2.684000,2856.000000
4.989788,-0.123022,-0.366000,2841.000000
4.991873,0.041283,0.122000,2822.000000
4.994310,-0.082625,-0.244000,2820.000000
4.996706,-0.288043,-0.847000,2808.000000
5.002912,0.418441,1.230000,2807.000000
5.005334,0.083578,0.242000,2765.000000
5.007473,0.836035,2.440000,2787.000000
5.009792,1.127837,3.294000,2789.000000
5.012210,-0.083544,-0.244000,2789.000000
5.014459,-0.041772,-0.122000,2789.000000
5.016852,0.125360,0.366000,2788.000000
5.022530,-0.291775,-0.854000,2795.000000
5.024842,0.289798,0.847000,2791.000000
5.027209,-0.041682,-0.122000,2795.000000
5.029625,0.041239,0.122000,2825.000000
5.032454,0.414596,1.220000,2810.000000
5.034979,0.246982,0.726000,2807.000000
5.037369,-0.376621,-1.098000,2784.000000
5.042978,0.042028,0.122000,2772.000000
5.045115,0.126220,0.366000,2769.000000
5.047166,0.764501,2.196000,2743.000000
5.049155,0.085568,0.244000,2723.000000
5.051134,0.424104,1.220000,2747.000000
5.053244,0.508555,1.464000,2749.000000
5.055285,0.340647,0.976000,2736.000000
5.057788,0.255579,0.732000,2735.000000
5.064066,-0.385341,-1.098000,2721.000000
5.066772,0.814995,2.318000,2716.000000
5.069273,0.814995,2.318000,2716.000000
5.071482,0.000000,0.000000,2688.000000
5.073591,0.342023,0.976000,2725.000000
5.075588,0.896165,2.562000,2730.000000
5.077842,0.127649,0.366000,2738.000000
5.083592,-0.127370,-0.366000,2744.000000
5.085700,-0.169765,-0.488000,2745.000000
5.087892,0.000000,0.000000,2761.000000
5.090350,0.843602,2.440000,2762.000000
5.092869,-0.170199,-0.488000,2738.000000
5.095320,0.209384,0.610000,2782.000000
5.097892,1.004683,2.928000,2783.000000
5.103683,0.209234,0.610000,2784.000000
5.105754,-0.752701,-2.196000,2786.000000
5.107764,-0.249824,-0.732000,2798.000000
5.110012,0.041593,0.122000,2801.000000
5.112123,0.294089,0.854000,2773.000000
5.114240,0.379209,1.098000,2765.000000
5.116247,0.083424,0.244000,2793.000000
5.118429,0.917662,2.684000,2793.000000
5.124751,0.000000,0.000000,2777.000000
5.127076,0.126908,0.366000,2754.000000
5.129705,0.000000,0.000000,2751.000000
5.131856,0.084698,0.244000,2751.000000
5.134150,0.763110,2.196000,2748.000000
5.136204,-0.085947,-0.244000,2711.000000
5.138417,0.469076,1.342000,2732.000000
5.144091,0.468219,1.342000,2737.000000
5.146289,0.644129,1.830000,2713.000000
5.148357,0.171958,0.488000,2710.000000
5.150457,-0.043021,-0.122000,2708.000000
5.152749,0.472535,1.342000,2712.000000
5.155159,0.000000,0.000000,2727.000000
5.157252,0.386762,1.098000,2711.000000
5.165189,0.424104,1.220000,2747.000000
5.167509,0.508185,1.464000,2751.000000
5.169969,0.127000,0.366000,2752.000000
5.171993,-0.422107,-1.220000,2760.000000
5.174061,0.167991,0.488000,2774.000000
5.176062,0.419674,1.220000,2776.000000
5.178350,0.084605,0.244000,2754.000000
5.184037,0.629057,1.830000,2778.000000
5.186519,-0.291670,-0.854000,2796.000000
5.189173,-0.541867,-1.586000,2795.000000
5.191758,-0.041712,-0.122000,2793.000000
5.194245,-0.041787,-0.122000,2788.000000
5.196537,0.000000,0.000000,2791.000000
5.198801,0.711907,2.074000,2782.000000
5.204459,-0.084790,-0.244000,2748.000000
5.206685,1.137216,3.294000,2766.000000
5.208738,0.548540,1.586000,2761.000000
5.210969,0.000000,0.000000,2754.000000
5.213142,-0.126954,-0.366000,2753.000000
5.215181,-0.338053,-0.976000,2757.000000
5.217818,0.169306,0.492000,2775.000000
5.224493,0.380862,1.098000,2753.000000
5.228791,0.333695,0.976000,2793.000000
5.230965,0.289383,0.847000,2795.000000
5.233158,-0.165539,-0.484000,2792.000000
5.235187,-0.333099,-0.976000,2798.000000
5.237299,0.539743,1.586000,2806.000000
5.239605,0.000000,0.000000,2813.000000
5.246024,0.541286,1.586000,2798.000000
5.248149,0.576740,1.708000,2828.000000
5.250510,-0.288472,-0.854000,2827.000000
5.252587,-0.368765,-1.089000,2820.000000
5.254746,0.123938,0.366000,2820.000000
5.256883,-0.373402,-1.098000,2808.000000
5.259086,0.332149,0.976000,2806.000000
5.264966,0.000000,0.000000,2805.000000
5.267404,0.456541,1.331000,2784.000000
5.270872,0.459489,1.342000,2789.000000
5.273699,0.293159,0.847000,2759.000000
5.275963,-0.084544,-0.244000,2756.000000
5.278905,0.084575,0.244000,2755.000000
5.286184,0.300593,0.854000,2713.000000
5.288743,0.172021,0.488000,2709.000000
5.291493,0.675464,1.936000,2737.000000
5.294396,1.020450,2.928000,2740.000000
5.297016,0.382529,1.098000,2741.000000
5.299552,-0.382250,-1.098000,2743.000000
5.305454,-0.508925,-1.464000,2747.000000
5.307690,0.549336,1.586000,2757.000000
5.310008,0.339654,0.976000,2744.000000
5.312507,0.083663,0.244000,2785.000000
5.315076,0.627251,1.830000,2786.000000
5.317653,0.501801,1.464000,2786.000000
5.320436,-0.335135,-0.976000,2781.000000
5.326812,-0.418618,-1.220000,2783.000000
5.329427,0.041937,0.122000,2778.000000
5.331635,0.125360,0.366000,2788.000000
5.333795,0.083126,0.244000,2803.000000
5.335948,0.500543,1.464000,2793.000000
5.338198,0.083484,0.244000,2791.000000
5.340362,-0.210291,-0.610000,2770.000000
5.346595,0.042073,0.122000,2769.000000
5.349189,-0.084575,-0.244000,2755.000000
5.351780,0.680549,1.952000,2739.000000
5.354386,0.085947,0.244000,2711.000000
5.356947,0.255486,0.732000,2736.000000
5.359291,0.897480,2.562000,2726.000000
5.365385,0.042831,0.122000,2720.000000
5.367733,0.043197,0.122000,2697.000000
5.370088,1.037105,2.928000,2696.000000
5.372268,0.000000,0.000000,2699.000000
5.374622,0.649395,1.830000,2691.000000
5.377032,0.522623,1.464000,2675.000000
5.379501,0.259286,0.738000,2718.000000
5.385762,0.557013,1.586000,2719.000000
5.388580,0.000000,0.000000,2720.000000
5.390714,-0.171137,-0.488000,2723.000000
5.392748,-0.085131,-0.244000,2737.000000
5.394870,0.675217,1.936000,2738.000000
5.397165,-0.172595,-0.488000,2700.000000
5.399400,0.514923,1.464000,2715.000000
5.405361,0.171011,0.488000,2725.000000
5.407503,0.258796,0.732000,2701.000000
5.410113,-0.128623,-0.363000,2695.000000
5.412397,-0.216787,-0.610000,2687.000000
5.415110,0.476754,1.342000,2688.000000
5.417586,0.000000,0.000000,2690.000000
5.420452,0.394178,1.098000,2660.000000
5.426314,0.524584,1.464000,2665.000000
5.428868,0.218577,0.610000,2665.000000
5.431016,0.920787,2.562000,2657.000000
5.433111,0.000000,0.000000,2655.000000
5.435116,-0.437318,-1.220000,2664.000000
5.437132,0.479789,1.342000,2671.000000
5.439185,0.000000,0.000000,2681.000000
5.441873,0.739553,2.074000,2678.000000
5.448032,0.520871,1.452000,2662.000000
5.450573,0.000000,0.000000,2708.000000
5.452764,-0.043037,-0.122000,2707.000000
5.454792,0.215027,0.610000,2709.000000
5.456981,-0.386477,-1.098000,2713.000000
5.458979,0.170698,0.488000,2730.000000
5.461442,0.511719,1.464000,2732.000000
5.467198,0.043021,0.122000,2708.000000
5.469537,0.550734,1.586000,2750.000000
5.471830,-0.465836,-1.342000,2751.000000
5.474274,-0.340150,-0.976000,2740.000000
5.476601,0.000000,0.000000,2740.000000
5.479330,-0.427685,-1.220000,2724.000000
5.481894,0.171452,0.488000,2718.000000
5.487749,0.212636,0.605000,2717.000000
5.489931,0.259469,0.732000,2694.000000
5.491982,0.561973,1.586000,2695.000000
5.494322,0.130558,0.366000,2677.000000
5.496588,0.261116,0.732000,2677.000000
5.499344,-0.304757,-0.847000,2654.000000
5.501524,0.000000,0.000000,2645.000000
5.507688,-0.132288,-0.366000,2642.000000
5.510186,0.927552,2.541000,2616.000000
5.513016,0.761447,2.074000,2601.000000
5.515396,0.088561,0.244000,2631.000000
5.518344,0.397767,1.098000,2636.000000
5.520982,0.441460,1.220000,2639.000000
5.526844,-0.088259,-0.244000,2640.000000
5.529018,-0.306122,-0.854000,2664.000000
5.531079,0.131343,0.366000,2661.000000
5.533230,-0.264576,-0.732000,2642.000000
5.535301,0.481230,1.342000,2663.000000
5.537656,0.305778,0.854000,2667.000000
5.540021,0.483226,1.342000,2652.000000
5.542325,0.219814,0.610000,2650.000000
5.548223,-0.309727,-0.854000,2633.000000
5.550693,0.177661,0.488000,2623.000000
5.552761,-0.088831,-0.244000,2623.000000
5.554722,0.755925,2.074000,2620.000000
5.556638,-0.135414,-0.366000,2581.000000
5.558742,0.587023,1.586000,2580.000000
5.561249,0.089616,0.244000,2600.000000
5.567077,0.896855,2.440000,2598.000000
5.569623,0.090060,0.242000,2566.000000
5.572520,0.365065,0.976000,2553.000000
5.575072,0.182533,0.488000,2553.000000
5.577672,-0.045243,-0.122000,2575.000000
5.580072,0.634145,1.708000,2572.000000
5.582262,0.773945,2.074000,2559.000000
5.587968,0.268436,0.732000,2604.000000
5.590087,0.356956,0.976000,2611.000000
5.592098,-0.132761,-0.363000,2611.000000
5.594425,-0.267001,-0.732000,2618.000000
5.596525,0.308830,0.847000,2619.000000
5.598569,0.000000,0.000000,2642.000000
5.600847,0.795232,2.196000,2637.000000
5.603171,-0.089000,-0.244000,2618.000000
5.609294,0.219070,0.610000,2659.000000
5.612108,0.173363,0.484000,2666.000000
5.614591,-0.174861,-0.488000,2665.000000
5.616693,-0.349723,-0.976000,2665.000000
5.618673,0.349592,0.976000,2666.000000
5.620710,0.000000,0.000000,2666.000000
5.622688,0.745399,2.074000,2657.000000
5.628493,-0.177526,-0.488000,2625.000000
5.630628,0.917036,2.541000,2646.000000
5.632814,-0.088561,-0.244000,2631.000000
5.635154,0.398977,1.098000,2628.000000
5.637517,-0.446195,-1.220000,2611.000000
5.639950,0.134115,0.366000,2606.000000
5.642453,0.000000,0.000000,2602.000000
5.648535,0.044757,0.122000,2603.000000
5.650756,0.818511,2.196000,2562.000000
5.652815,0.720813,1.952000,2586.000000
5.654929,1.305969,3.538000,2587.000000
5.657014,0.000000,0.000000,2590.000000
5.659105,0.314626,0.854000,2592.000000
5.661375,-0.179786,-0.488000,2592.000000
5.663509,-0.313658,-0.854000,2600.000000
5.669739,0.536667,1.464000,2605.000000
5.672377,-0.089053,-0.242000,2595.000000
5.674839,0.221317,0.610000,2632.000000
5.677203,1.060309,2.928000,2637.000000
5.679329,0.000000,0.000000,2642.000000
5.681700,-0.132338,-0.366000,2641.000000
5.683763,0.264275,0.732000,2645.000000
5.689555,-0.219731,-0.610000,2651.000000
5.691652,0.219070,0.610000,2659.000000
5.693959,-0.220063,-0.610000,2647.000000
5.696204,0.173688,0.488000,2683.000000
5.698613,0.998336,2.806000,2684.000000
5.701055,0.000000,0.000000,2666.000000
5.703519,0.481954,1.342000,2659.000000
5.709816,-0.264475,-0.732000,2643.000000
5.712878,0.309844,0.854000,2632.000000
5.716138,0.400894,1.089000,2594.000000
5.718657,0.089156,0.242000,2592.000000
5.720894,0.132305,0.363000,2620.000000
5.723117,0.890003,2.440000,2618.000000
5.729034,-0.044203,-0.121000,2614.000000
5.734243,0.533291,1.452000,2600.000000
5.738017,0.000000,0.000000,2607.000000
5.740567,0.626592,1.708000,2603.000000
5.742795,0.265783,0.732000,2630.000000
5.748401,1.195113,3.294000,2632.000000
5.750481,0.044180,0.122000,2637.000000
5.752480,-0.308438,-0.854000,2644.000000
5.754572,-0.396114,-1.098000,2647.000000
5.756565,0.087859,0.244000,2652.000000
5.758559,0.000000,0.000000,2653.000000
5.760887,0.530960,1.464000,2633.000000
5.763072,-0.089205,-0.244000,2612.000000
5.769920,0.353436,0.976000,2637.000000
5.772391,0.134218,0.366000,2604.000000
5.774801,-0.357915,-0.976000,2604.000000
5.777437,-0.222891,-0.605000,2592.000000
5.779594,-0.089893,-0.244000,2592.000000
5.781575,0.000000,0.000000,2593.000000
5.783697,0.359434,0.976000,2593.000000
5.789392,0.364209,0.976000,2559.000000
5.791448,0.586568,1.586000,2582.000000
5.793900,1.179531,3.172000,2568.000000
5.795976,0.272412,0.732000,2566.000000
5.798519,-0.453489,-1.220000,2569.000000
5.801699,0.226304,0.610000,2574.000000
5.804362,0.269235,0.726000,2575.000000
5.810417,0.401575,1.098000,2611.000000
5.812513,0.222841,0.610000,2614.000000
5.814597,1.202423,3.294000,2616.000000
5.816673,0.000000,0.000000,2621.000000
5.818778,0.222161,0.610000,2622.000000
5.821584,-0.133297,-0.366000,2622.000000
5.824130,-0.398371,-1.098000,2632.000000
5.829750,0.219814,0.610000,2650.000000
5.831674,-0.088594,-0.244000,2630.000000
5.834107,-0.130851,-0.366000,2671.000000
5.836234,0.436008,1.220000,2672.000000
5.838419,-0.131245,-0.366000,2663.000000
5.840427,0.435860,1.210000,2651.000000
5.842706,-0.396563,-1.098000,2644.000000
5.844999,0.044213,0.122000,2635.000000
5.850878,-0.221486,-0.610000,2630.000000
5.853228,0.712275,1.952000,2617.000000
5.855478,0.044981,0.122000,2590.000000
5.858731,0.220761,0.605000,2617.000000
5.861798,0.446879,1.220000,2607.000000
5.864144,0.224646,0.610000,2593.000000
5.871496,-0.314504,-0.854000,2593.000000
5.874004,0.044964,0.122000,2591.000000
5.876106,1.348916,3.660000,2591.000000
5.878489,0.227275,0.610000,2563.000000
5.880645,0.403429,1.098000,2599.000000
5.882768,0.670576,1.830000,2606.000000
5.884996,0.178615,0.488000,2609.000000
5.891019,0.491002,1.342000,2610.000000
5.893459,-0.444492,-1.220000,2621.000000
5.896266,-0.220730,-0.610000,2639.000000
5.898713,0.485607,1.342000,2639.000000
5.901396,-0.178683,-0.488000,2608.000000
5.903886,0.354377,0.976000,2630.000000
5.905812,0.790512,2.178000,2631.000000
5.912053,0.000000,0.000000,2601.000000
5.914168,0.179164,0.488000,2601.000000
5.916210,-0.494985,-1.342000,2589.000000
5.918231,0.674719,1.830000,2590.000000
5.920302,-0.044964,-0.122000,2591.000000
5.922861,0.854644,2.318000,2590.000000
5.925423,-0.136846,-0.366000,2554.000000
5.933408,0.587706,1.586000,2577.000000
5.935510,0.683961,1.830000,2555.000000
5.937601,0.228255,0.610000,2552.000000
5.939634,0.045295,0.121000,2551.000000
5.941628,0.502358,1.342000,2551.000000
5.943610,-0.090557,-0.244000,2573.000000
5.945872,0.859956,2.318000,2574.000000
5.951609,-0.136632,-0.366000,2558.000000
5.953979,0.670062,1.830000,2608.000000
5.956143,0.357229,0.976000,2609.000000
5.958190,-0.356546,-0.976000,2614.000000
5.960275,0.445002,1.220000,2618.000000
5.962479,-0.396764,-1.089000,2621.000000
5.964453,0.132438,0.366000,2639.000000
5.966483,0.485423,1.342000,2640.000000
5.973089,0.177661,0.488000,2623.000000
5.975310,0.349723,0.976000,2665.000000
5.977696,-0.262292,-0.732000,2665.000000
5.979968,-0.481954,-1.342000,2659.000000
5.982115,0.304413,0.847000,2657.000000
5.984106,-0.175984,-0.488000,2648.000000
5.986186,0.484139,1.342000,2647.000000
6.479235,0.000000,0.000000,2646.000000
6.482655,0.335325,0.854000,2432.000000
6.485241,0.520941,1.342000,2460.000000
6.487555,0.946397,2.440000,2462.000000
6.489802,-0.094794,-0.244000,2458.000000
6.492219,0.377141,0.968000,2451.000000
6.498217,-0.190284,-0.488000,2449.000000
6.500297,3.079541,7.930000,2459.000000
6.502536,6.810667,17.545000,2460.000000
6.504995,1.091015,2.806000,2456.000000
6.507216,0.045741,0.122000,2547.000000
6.509647,0.402964,1.098000,2602.000000
6.517867,-0.308088,-0.854000,2647.000000
6.520306,0.838441,2.440000,2779.000000
6.522442,3.426512,10.248000,2856.000000
6.524499,1.807157,5.490000,2901.000000
6.526702,0.000000,0.000000,2947.000000
6.528909,0.270149,0.847000,2994.000000
6.530998,0.647865,2.074000,3057.000000
6.536890,0.529896,1.708000,3078.000000
6.539257,0.607951,2.057000,3231.000000
6.541792,-0.533757,-1.830000,3274.000000
6.544192,0.000000,0.000000,3330.000000
6.546726,0.765999,2.684000,3346.000000
6.549320,1.647782,5.929000,3436.000000
6.551872,0.667057,2.440000,3493.000000
6.554198,-0.692479,-2.562000,3533.000000
6.560336,0.032461,0.122000,3589.000000
6.562660,0.566917,2.196000,3699.000000
6.564743,-0.500409,-1.952000,3725.000000
6.566826,-0.279157,-1.098000,3756.000000
6.569570,0.122762,0.488000,3796.000000
6.572472,0.181231,0.732000,3857.000000
6.578868,1.540065,6.222000,3858.000000
6.581186,-0.088437,-0.366000,3952.000000
6.583252,1.150850,4.758000,3948.000000
6.585323,0.000000,0.000000,4010.000000
6.587284,0.951856,4.026000,4039.000000
6.589504,0.028702,0.122000,4059.000000
6.595372,-0.770022,-3.294000,4085.000000
6.597769,0.168396,0.738000,4185.000000
6.599982,3.100062,13.664000,4209.000000
6.602409,0.878841,3.904000,4242.000000
6.604500,-0.135184,-0.610000,4309.000000
6.606506,-0.160630,-0.726000,4316.000000
6.609405,0.820433,3.782000,4402.000000
6.611994,0.026364,0.122000,4419.000000
6.614522,0.000000,0.000000,4468.000000
6.620334,0.723130,3.416000,4511.000000
6.622569,0.075814,0.366000,4610.000000
6.624639,0.651686,3.172000,4648.000000
6.626868,1.245205,6.100000,4678.000000
6.629064,0.618635,3.050000,4708.000000
6.631160,-0.194687,-0.968000,4748.000000
6.637140,0.487148,2.440000,4783.000000
6.639625,0.997114,5.082000,4867.000000
6.642063,0.569109,2.928000,4913.000000
6.644627,0.822584,4.270000,4957.000000
6.647127,0.463042,2.440000,5032.000000
6.649265,0.161775,0.854000,5041.000000
6.651279,0.045831,0.244000,5084.000000
6.653445,0.818831,4.392000,5122.000000
6.659180,0.022595,0.122000,5156.000000
6.661564,0.177865,0.976000,5240.000000
6.663717,2.248041,12.444000,5286.000000
6.666132,1.420216,7.930000,5332.000000
6.668327,-0.411054,-2.318000,5385.000000
6.671154,0.642353,3.660000,5441.000000
6.674579,0.419221,2.440000,5558.000000
6.680737,-0.375676,-2.196000,5582.000000
6.682983,0.428389,2.562000,5711.000000
6.685271,-0.040134,-0.242000,5758.000000
6.687269,1.014787,6.171000,5807.000000
6.689424,0.000000,0.000000,5854.000000
6.692191,1.244631,7.686000,5897.000000
6.698421,0.332917,2.074000,5949.000000
6.700417,0.191709,1.220000,6077.000000
6.703269,0.379051,2.440000,6147.000000
6.705695,0.963290,6.222000,6168.000000
6.707896,0.900639,5.856000,6209.000000
6.710980,-0.167896,-1.098000,6245.000000
6.714021,0.537556,3.538000,6285.000000
6.720263,0.404327,2.684000,6339.000000
6.722511,0.361581,2.440000,6444.000000
6.724613,0.410372,2.783000,6476.000000
6.726844,0.585990,3.993000,6507.000000
6.729389,-0.035308,-0.242000,6545.000000
6.731656,-0.053052,-0.366000,6588.000000
6.737455,-0.193670,-1.342000,6617.000000
6.739763,0.799264,5.612000,6705.000000
6.742464,0.224739,1.586000,6739.000000
6.745609,0.529164,3.782000,6825.000000
6.747794,0.714315,5.124000,6850.000000
6.750006,0.422719,3.050000,6890.000000
6.752097,0.582979,4.235000,6937.000000
6.754377,-0.033405,-0.244000,6975.000000
6.760450,-0.482029,-3.538000,7009.000000
6.762995,0.803797,5.978000,7102.000000
6.765522,-0.277345,-2.074000,7141.000000
6.768231,0.340980,2.562000,7175.000000
6.770459,0.290971,2.196000,7207.000000
6.773185,0.240905,1.830000,7254.000000
6.775476,-0.240507,-1.830000,7266.000000
6.781631,0.301191,2.299000,7289.000000
6.783959,0.951032,7.320000,7350.000000
6.786469,1.311668,10.126000,7372.000000
6.788637,0.686662,5.324000,7404.000000
6.791201,0.940792,7.320000,7430.000000
6.797810,0.867955,6.776000,7455.000000
6.800452,0.541723,4.270000,7527.000000
6.803121,0.076440,0.605000,7558.000000
6.805435,0.368530,2.928000,7587.000000
6.807856,0.227783,1.815000,7609.000000
6.810076,0.137294,1.098000,7637.000000
6.812383,0.167278,1.342000,7661.000000
6.814757,0.257847,2.074000,7681.000000
6.820477,-0.393228,-3.172000,7703.000000
6.822794,0.571159,4.636000,7751.000000
6.825346,1.602269,13.054000,7780.000000
6.827291,0.805516,6.588000,7810.000000
6.830956,0.192540,1.586000,7866.000000
6.833743,0.841752,6.954000,7889.000000
6.840251,0.404059,3.388000,8007.000000
6.842610,0.945156,7.930000,8012.000000
6.844962,0.028962,0.244000,8045.000000
6.847165,0.529701,4.477000,8071.000000
6.849327,0.705720,5.978000,8089.000000
6.851406,-0.028730,-0.244000,8110.000000
6.853598,0.472942,4.026000,8129.000000
6.856109,1.007343,8.591000,8144.000000
6.863118,0.356797,3.050000,8163.000000
6.865666,0.325739,2.806000,8226.000000
6.868292,0.663705,5.734000,8250.000000
6.870725,0.647778,5.612000,8273.000000
6.872845,0.196437,1.708000,8303.000000
6.874964,0.319189,2.783000,8326.000000
6.881120,0.125661,1.098000,8344.000000
6.883357,0.568570,5.002000,8401.000000
6.885519,1.313198,11.590000,8428.000000
6.887815,1.102320,9.760000,8455.000000
6.890188,1.153887,10.248000,8481.000000
6.892114,1.017732,9.075000,8515.000000
6.901810,0.514534,4.636000,8604.000000
6.904041,0.484302,4.392000,8660.000000
6.906105,0.563068,5.124000,8690.000000
6.908159,0.848729,7.744000,8713.000000
6.910307,0.333509,3.050000,8733.000000
6.912407,0.558568,5.124000,8760.000000
6.914493,0.889020,8.174000,8780.000000
6.916486,0.225085,2.074000,8799.000000
6.922472,0.858376,7.930000,8822.000000
6.925001,0.013021,0.121000,8874.000000
6.927658,0.406202,3.782000,8891.000000
6.930239,-0.353114,-3.294000,8908.000000
6.932930,0.013059,0.122000,8921.000000
6.938681,0.169580,1.586000,8931.000000
6.940860,0.546161,5.124000,8959.000000
6.942835,0.181831,1.708000,8970.000000
6.944919,0.376188,3.538000,8981.000000
6.946975,0.492552,4.636000,8988.000000
6.949004,-0.271897,-2.562000,8998.000000
6.951144,0.269369,2.541000,9008.000000
6.953472,0.717760,6.776000,9015.000000
6.963910,-0.025820,-0.244000,9024.000000
6.966190,0.436912,4.148000,9066.000000
6.969604,0.636550,6.050000,9076.000000
6.972440,0.677854,6.466000,9109.000000
6.974600,-0.102228,-0.976000,9117.000000
6.976740,0.278273,2.662000,9135.000000
6.982597,0.458466,4.392000,9148.000000
6.984968,0.951291,9.150000,9185.000000
6.987275,0.038019,0.366000,9193.000000
6.989981,0.075938,0.732000,9205.000000
6.992781,0.392261,3.782000,9207.000000
6.994942,0.087792,0.847000,9213.000000
7.001254,0.416889,4.026000,9222.000000
7.003494,0.025260,0.244000,9224.000000
7.005729,-0.265264,-2.562000,9223.000000
7.007848,0.088373,0.854000,9228.000000
7.010156,0.100954,0.976000,9232.000000
7.013969,0.025037,0.242000,9230.000000
7.018690,0.479274,4.636000,9237.000000
7.025439,0.390648,3.782000,9245.000000
7.028276,0.894420,8.662000,9248.000000
7.030861,0.730101,7.076000,9255.000000
7.035424,0.448918,4.356000,9266.000000
7.041696,0.602204,5.856000,9286.000000
7.044169,0.150098,1.464000,9314.000000
7.046751,0.274797,2.684000,9327.000000
7.049554,0.985820,9.638000,9336.000000
