Rel_time,Abs_time,tau,rpm,steering PWM,DutyCycle,Radio_Throttle_PWM,P_motor,
0.085791,1571797364.636183,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.097389,1571797364.646174,17.103472,224.000000,1500.000000,0.000000,1500.000000,4.012000
0.107694,1571797364.656469,0.000000,477.000000,1500.000000,0.000000,1500.000000,0.000000
0.117744,1571797364.666531,0.000000,388.000000,1500.000000,0.000000,1500.000000,0.000000
0.127632,1571797364.676420,0.000000,335.000000,1500.000000,0.000000,1500.000000,0.000000
0.138202,1571797364.687024,0.000000,288.000000,1500.000000,0.000000,1500.000000,0.000000
0.148552,1571797364.697392,0.000000,246.000000,1500.000000,0.000000,1500.000000,0.000000
0.157928,1571797364.706711,0.000000,210.000000,1500.000000,0.000000,1500.000000,0.000000
0.168022,1571797364.716817,0.000000,182.000000,1500.000000,0.000000,1500.000000,0.000000
0.182712,1571797364.731515,0.000000,142.000000,1500.000000,0.000000,1500.000000,0.000000
0.218946,1571797364.767731,0.000000,127.000000,1500.000000,0.000000,1500.000000,0.000000
0.236240,1571797364.785027,0.000000,16.000000,1500.000000,0.000000,1500.000000,0.000000
0.252154,1571797364.800987,0.000000,13.000000,1500.000000,0.000000,1500.000000,0.000000
0.267714,1571797364.816497,0.000000,10.000000,1500.000000,0.000000,1500.000000,0.000000
0.291425,1571797364.840213,0.000000,8.000000,1500.000000,0.000000,1500.000000,0.000000
0.309423,1571797364.858210,0.000000,5.000000,1500.000000,0.000000,1500.000000,0.000000
0.320034,1571797364.868865,0.000000,4.000000,1500.000000,0.000000,1500.000000,0.000000
0.335955,1571797364.884734,0.000000,3.000000,1500.000000,0.000000,1500.000000,0.000000
0.347255,1571797364.896099,0.000000,2.000000,1500.000000,0.000000,1500.000000,0.000000
0.361033,1571797364.909820,0.000000,2.000000,1500.000000,0.000000,1500.000000,0.000000
0.373896,1571797364.922712,0.000000,1.000000,1500.000000,0.000000,1500.000000,0.000000
0.383885,1571797364.932690,0.000000,1.000000,1500.000000,0.000000,1500.000000,0.000000
0.393854,1571797364.942689,0.000000,1.000000,1500.000000,0.000000,1500.000000,0.000000
0.405967,1571797364.954786,0.000000,1.000000,1500.000000,0.000000,1500.000000,0.000000
0.415571,1571797364.964380,0.000000,1.000000,1500.000000,0.000000,1500.000000,0.000000
0.432109,1571797364.980897,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.452336,1571797365.001136,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.464598,1571797365.013451,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.482669,1571797365.031475,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.495871,1571797365.044670,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.507823,1571797365.056611,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.518483,1571797365.067338,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.529462,1571797365.078332,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.542225,1571797365.091016,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.560417,1571797365.109229,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.571895,1571797365.120709,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.582562,1571797365.131377,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.598246,1571797365.147040,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.611169,1571797365.159976,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.637625,1571797365.186427,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.659338,1571797365.208151,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.675788,1571797365.224573,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.694743,1571797365.243543,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.743560,1571797365.292429,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.750575,1571797365.299376,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.766638,1571797365.315415,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.778705,1571797365.327492,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
0.791873,1571797365.340664,0.000000,0.000000,1500.000000,0.000000,1500.000000,0.000000
